"","reporterDesc","partnerDesc","primaryValue","flowCode"
"13187","Malta","Finland",13837197,"M"
"13188","Malta","France",1282872251,"M"
"13189","Malta","French Polynesia",14516,"M"
"13190","Malta","Gabon",133435,"M"
"13191","Malta","Georgia",92726,"M"
"13192","Malta","Gambia",119,"M"
"13193","Malta","State of Palestine",2675,"M"
"13194","Malta","Germany",484800145,"M"
"13195","Malta","Ghana",14706,"M"
"13196","Malta","Gibraltar",37727,"M"
"13197","Malta","Greece",208048400,"M"
"13198","Malta","Guam",513,"M"
"13199","Malta","Guatemala",34323,"M"
"13200","Malta","Guinea",6011,"M"
"13201","Malta","Guyana",5565,"M"
"13202","Malta","Haiti",258,"M"
"13203","Malta","Holy See (Vatican City State)",8863,"M"
"13204","Malta","Honduras",7537,"M"
"13205","Malta","China, Hong Kong SAR",25315478,"M"
"13206","Malta","Hungary",16094320,"M"
"13207","Malta","Iceland",225554,"M"
"13208","Malta","Indonesia",11750904,"M"
"13209","Malta","Iran",153225,"M"
"13210","Malta","Iraq",48107,"M"
"13211","Malta","Ireland",88249245,"M"
"13212","Malta","Israel",93145069,"M"
"13213","Malta","Italy",2086462748,"M"
"13214","Malta","Cote d'Ivoire",49739,"M"
"13215","Malta","Jamaica",192,"M"
"13216","Malta","Japan",98523600,"M"
"13217","Malta","Kazakhstan",37359,"M"
"13218","Malta","Jordan",1994889,"M"
"13219","Malta","Kenya",777491,"M"
"13220","Malta","Rep. of Korea",163226610,"M"
"13221","Malta","Kuwait",20026,"M"
"13222","Malta","Kyrgyzstan",5802,"M"
"13223","Malta","Lao People's Dem. Rep.",615,"M"
"13224","Malta","Lebanon",2848265,"M"
"13225","Malta","Latvia",6267423,"M"
"13226","Malta","Liberia",165,"M"
"13227","Malta","Libya",8385573,"M"
"13228","Malta","Lithuania",5300176,"M"
"13229","Malta","Luxembourg",4334497,"M"
"13230","Malta","China, Macao SAR",4800,"M"
"13231","Malta","Madagascar",17349,"M"
"13232","Malta","Malawi",120060,"M"
"13233","Malta","Malaysia",23527069,"M"
"13234","Malta","Maldives",40,"M"
"13235","Malta","Mali",399,"M"
"13236","Malta","Mauritania",315238,"M"
"13237","Malta","Mauritius",3473166,"M"
"13238","Malta","Mexico",1380837,"M"
"13239","Malta","Other Asia, nes",174551852,"M"
"13240","Malta","Rep. of Moldova",9320,"M"
"13241","Malta","Montenegro",500636,"M"
"13242","Malta","Morocco",10395684,"M"
"13243","Malta","Oman",14988705,"M"
"13244","Malta","Namibia",882242,"M"
"13245","Malta","Nepal",83133,"M"
"13246","Malta","Netherlands",350653516,"M"
"13247","Malta","Curacao",1060,"M"
"13248","Malta","Sint Maarten",49,"M"
"13249","Malta","New Caledonia",16,"M"
"13250","Malta","Vanuatu",612,"M"
"13251","Malta","New Zealand",2245172,"M"
"13252","Malta","Nicaragua",19397,"M"
"13253","Malta","Niger",5,"M"
"13254","Malta","Nigeria",203249,"M"
"13255","Malta","Other Africa, nes",5564,"M"
"13256","Malta","Norway",2527003,"M"
"13257","Malta","Marshall Isds",33046378,"M"
"13258","Malta","Pakistan",5056739,"M"
"13259","Malta","Panama",159516,"M"
"13260","Malta","Papua New Guinea",143178,"M"
"13261","Malta","Paraguay",46652,"M"
"13262","Malta","Peru",269027,"M"
"13263","Malta","Philippines",39610069,"M"
"13264","Malta","Poland",75534759,"M"
"13265","Malta","Portugal",24556909,"M"
"13266","Malta","Qatar",150892,"M"
"13267","Malta","Romania",38020850,"M"
"13268","Malta","Russian Federation",138446,"M"
"13269","Malta","Saint Kitts and Nevis",15404409,"M"
"13270","Malta","Anguilla",9,"M"
"13271","Malta","Saint Lucia",68,"M"
"13272","Malta","San Marino",761388,"M"
"13273","Malta","Saudi Arabia",33735522,"M"
"13274","Malta","Senegal",179088,"M"
"13275","Malta","Serbia",6395739,"M"
"13276","Malta","Seychelles",23385223,"M"
"13277","Malta","India",315791010,"M"
"13278","Malta","Singapore",37883587,"M"
"13279","Malta","Slovakia",6004099,"M"
"13280","Malta","Viet Nam",7298868,"M"
"13281","Malta","Slovenia",26470902,"M"
"13282","Malta","South Africa",2706802,"M"
"13283","Malta","Zimbabwe",84186,"M"
"13284","Malta","Spain",739642788,"M"
"13285","Malta","Suriname",16,"M"
"13286","Malta","Eswatini",7937,"M"
"13287","Malta","Sweden",194112652,"M"
"13288","Malta","Switzerland",61280525,"M"
"13289","Malta","Syria",4090,"M"
"13290","Malta","Thailand",31626625,"M"
"13291","Malta","Togo",681,"M"
"13292","Malta","Trinidad and Tobago",134096347,"M"
"13293","Malta","United Arab Emirates",88577795,"M"
"13294","Malta","Tunisia",72000146,"M"
"13295","Malta","Turkiye",297796850,"M"
"13296","Malta","Turkmenistan",261010,"M"
"13297","Malta","Uganda",136,"M"
"13298","Malta","Ukraine",5525407,"M"
"13299","Malta","North Macedonia",1337063,"M"
"13300","Malta","Egypt",36901105,"M"
"13301","Malta","United Kingdom",493716567,"M"
"13302","Malta","United Rep. of Tanzania",124018,"M"
"13303","Malta","USA",303015880,"M"
"13304","Malta","Burkina Faso",676,"M"
"13305","Malta","Uruguay",599132,"M"
"13306","Malta","Uzbekistan",1046236,"M"
"13307","Malta","Venezuela",15600,"M"
"13308","Malta","Samoa",1,"M"
"13309","Malta","Zambia",201,"M"
"13310","Mauritania","Afghanistan",2722,"M"
"13311","Mauritania","Albania",767302,"M"
"13312","Mauritania","Algeria",81584692,"M"
"13313","Mauritania","American Samoa",10062,"M"
"13314","Mauritania","Angola",294109,"M"
"13315","Mauritania","Antigua and Barbuda",7053,"M"
"13316","Mauritania","Azerbaijan",8242,"M"
"13317","Mauritania","Argentina",11081490,"M"
"13318","Mauritania","Australia",9343873,"M"
"13319","Mauritania","Austria",692516,"M"
"13320","Mauritania","Bahrain",355418,"M"
"13321","Mauritania","Bangladesh",1876288,"M"
"13322","Mauritania","Belgium",474142852,"M"
"13323","Mauritania","Bermuda",27634,"M"
"13324","Mauritania","Bolivia (Plurinational State of)",66970,"M"
"13325","Mauritania","Bosnia Herzegovina",292521,"M"
"13326","Mauritania","Brazil",313075046,"M"
"13327","Mauritania","Belize",12415,"M"
"13328","Mauritania","Bulgaria",455945,"M"
"13329","Mauritania","Belarus",214783,"M"
"13330","Mauritania","Cambodia",5162,"M"
"13331","Mauritania","Cameroon",81461,"M"
"13332","Mauritania","Canada",30515533,"M"
"13333","Mauritania","Sri Lanka",1432499,"M"
"13334","Mauritania","Chile",1451730,"M"
"13335","Mauritania","China",487243055,"M"
"13336","Mauritania","Colombia",79224,"M"
"13337","Mauritania","Congo",3575572,"M"
"13338","Mauritania","Dem. Rep. of the Congo",3087591,"M"
"13339","Mauritania","Croatia",252910,"M"
"13340","Mauritania","Cuba",3901,"M"
"13341","Mauritania","Cyprus",140428,"M"
"13342","Mauritania","Czechia",676932,"M"
"13343","Mauritania","Benin",870044,"M"
"13344","Mauritania","Denmark",7906890,"M"
"13345","Mauritania","Dominican Rep.",28944,"M"
"13346","Mauritania","Ecuador",16316,"M"
"13347","Mauritania","Equatorial Guinea",143438,"M"
"13348","Mauritania","Estonia",62096,"M"
"13349","Mauritania","Finland",6673948,"M"
"13350","Mauritania","France",294566888,"M"
"13351","Mauritania","Djibouti",505286,"M"
"13352","Mauritania","Gabon",3322413,"M"
"13353","Mauritania","Georgia",1173468,"M"
"13354","Mauritania","Gambia",786830,"M"
"13355","Mauritania","Germany",89417038,"M"
"13356","Mauritania","Ghana",2628232,"M"
"13357","Mauritania","Greece",6527992,"M"
"13358","Mauritania","Guatemala",4848097,"M"
"13359","Mauritania","Guinea",149101,"M"
"13360","Mauritania","Haiti",8418,"M"
"13361","Mauritania","Holy See (Vatican City State)",25,"M"
"13362","Mauritania","China, Hong Kong SAR",1632327,"M"
"13363","Mauritania","Hungary",175236,"M"
"13364","Mauritania","Iceland",14806,"M"
"13365","Mauritania","Indonesia",105331388,"M"
"13366","Mauritania","Iran",141067,"M"
"13367","Mauritania","Ireland",4576546,"M"
"13368","Mauritania","Israel",486285,"M"
"13369","Mauritania","Italy",22939492,"M"
"13370","Mauritania","Cote d'Ivoire",13951584,"M"
"13371","Mauritania","Japan",113186958,"M"
"13372","Mauritania","Kazakhstan",269807,"M"
"13373","Mauritania","Jordan",276923,"M"
"13374","Mauritania","Kenya",161854,"M"
"13375","Mauritania","Rep. of Korea",7509592,"M"
"13376","Mauritania","Kuwait",47617,"M"
"13377","Mauritania","Kyrgyzstan",48,"M"
"13378","Mauritania","Lao People's Dem. Rep.",2237,"M"
"13379","Mauritania","Lebanon",239108,"M"
"13380","Mauritania","Latvia",8447667,"M"
"13381","Mauritania","Liberia",10070,"M"
"13382","Mauritania","Libya",499142,"M"
"13383","Mauritania","Lithuania",2493894,"M"
"13384","Mauritania","Luxembourg",116767,"M"
"13385","Mauritania","Madagascar",5814,"M"
"13386","Mauritania","Malawi",16365,"M"
"13387","Mauritania","Malaysia",90923671,"M"
"13388","Mauritania","Mali",6821118,"M"
"13389","Mauritania","Malta",153,"M"
"13390","Mauritania","Mauritania",1527858,"M"
"13391","Mauritania","Mauritius",1227836,"M"
"13392","Mauritania","Mexico",632139,"M"
"13393","Mauritania","Other Asia, nes",754223,"M"
"13394","Mauritania","Montenegro",124242,"M"
"13395","Mauritania","Morocco",177508284,"M"
"13396","Mauritania","Mozambique",72598,"M"
"13397","Mauritania","Oman",489159,"M"
"13398","Mauritania","Namibia",53199,"M"
"13399","Mauritania","Nauru",9691,"M"
"13400","Mauritania","Netherlands",70362692,"M"
"13401","Mauritania","Curacao",7872,"M"
"13402","Mauritania","New Zealand",3031405,"M"
"13403","Mauritania","Nigeria",70271283,"M"
"13404","Mauritania","Norway",10271760,"M"
"13405","Mauritania","Pakistan",1788465,"M"
"13406","Mauritania","Panama",12817,"M"
"13407","Mauritania","Paraguay",316127,"M"
"13408","Mauritania","Peru",417944,"M"
"13409","Mauritania","Philippines",40249,"M"
"13410","Mauritania","Poland",39711316,"M"
"13411","Mauritania","Portugal",6693594,"M"
"13412","Mauritania","Guinea-Bissau",4706,"M"
"13413","Mauritania","Qatar",1031185,"M"
"13414","Mauritania","Romania",71557041,"M"
"13415","Mauritania","Russian Federation",15662520,"M"
"13416","Mauritania","Saint Bartholemy",20047,"M"
"13417","Mauritania","Saudi Arabia",10571267,"M"
"13418","Mauritania","Senegal",23799750,"M"
"13419","Mauritania","Serbia",12613158,"M"
"13420","Mauritania","India",76328883,"M"
"13421","Mauritania","Singapore",28030232,"M"
"13422","Mauritania","Slovakia",10005,"M"
"13423","Mauritania","Viet Nam",1124550,"M"
"13424","Mauritania","Slovenia",63895,"M"
"13425","Mauritania","South Africa",21411161,"M"
"13426","Mauritania","Spain",652071287,"M"
"13427","Mauritania","Sudan",46273,"M"
"13428","Mauritania","Eswatini",2244598,"M"
"13429","Mauritania","Sweden",11896687,"M"
"13430","Mauritania","Switzerland",3015790,"M"
"13431","Mauritania","Syria",218833,"M"
"13432","Mauritania","Thailand",38523796,"M"
"13433","Mauritania","Togo",4816399,"M"
"13434","Mauritania","Tokelau",147827,"M"
"13435","Mauritania","United Arab Emirates",838547493,"M"
"13436","Mauritania","Tunisia",12478720,"M"
"13437","Mauritania","Turkiye",131798073,"M"
"13438","Mauritania","Turkmenistan",5162,"M"
"13439","Mauritania","Turks and Caicos Isds",37189,"M"
"13440","Mauritania","Uganda",8899,"M"
"13441","Mauritania","Ukraine",6656138,"M"
"13442","Mauritania","Egypt",46458891,"M"
"13443","Mauritania","United Kingdom",44147,"M"
"13444","Mauritania","United Rep. of Tanzania",347938,"M"
"13445","Mauritania","USA",176506086,"M"
"13446","Mauritania","Burkina Faso",6880018,"M"
"13447","Mauritania","Uruguay",14810405,"M"
"13448","Mauritania","Venezuela",5162,"M"
"13449","Mauritius","Afghanistan",14452,"M"
"13450","Mauritius","Albania",290674,"M"
"13451","Mauritius","Algeria",101948,"M"
"13452","Mauritius","American Samoa",680,"M"
"13453","Mauritius","Angola",35906440,"M"
"13454","Mauritius","Antigua and Barbuda",7763487,"M"
"13455","Mauritius","Azerbaijan",3001,"M"
"13456","Mauritius","Argentina",59295686,"M"
"13457","Mauritius","Australia",87490684,"M"
"13458","Mauritius","Austria",12790726,"M"
"13459","Mauritius","Bahamas",6660,"M"
"13460","Mauritius","Bahrain",9934905,"M"
"13461","Mauritius","Bangladesh",22466677,"M"
"13462","Mauritius","Armenia",2368,"M"
"13463","Mauritius","Barbados",5142,"M"
"13464","Mauritius","Belgium",42397086,"M"
"13465","Mauritius","Bolivia (Plurinational State of)",422622,"M"
"13466","Mauritius","Bosnia Herzegovina",556777,"M"
"13467","Mauritius","Botswana",1697362,"M"
"13468","Mauritius","Brazil",123210529,"M"
"13469","Mauritius","Belize",227517,"M"
"13470","Mauritius","Brunei Darussalam",3732,"M"
"13471","Mauritius","Bulgaria",4030921,"M"
"13472","Mauritius","Myanmar",944872,"M"
"13473","Mauritius","Burundi",455,"M"
"13474","Mauritius","Belarus",50644,"M"
"13475","Mauritius","Cambodia",3672083,"M"
"13476","Mauritius","Cameroon",2302940,"M"
"13477","Mauritius","Canada",8517532,"M"
"13478","Mauritius","Cayman Isds",952,"M"
"13479","Mauritius","Sri Lanka",13281512,"M"
"13480","Mauritius","Chile",12406747,"M"
"13481","Mauritius","China",1165704995,"M"
"13482","Mauritius","Cocos Isds",117,"M"
"13483","Mauritius","Colombia",555432,"M"
"13484","Mauritius","Congo",52460363,"M"
"13485","Mauritius","Dem. Rep. of the Congo",1842548,"M"
"13486","Mauritius","Cook Isds",322018,"M"
"13487","Mauritius","Costa Rica",220930,"M"
"13488","Mauritius","Croatia",170243,"M"
"13489","Mauritius","Cuba",48722,"M"
"13490","Mauritius","Cyprus",1682400,"M"
"13491","Mauritius","Czechia",13312334,"M"
"13492","Mauritius","Benin",6944,"M"
"13493","Mauritius","Denmark",18053180,"M"
"13494","Mauritius","Dominican Rep.",293649,"M"
"13495","Mauritius","Ecuador",219905,"M"
"13496","Mauritius","El Salvador",59156,"M"
"13497","Mauritius","Equatorial Guinea",2868,"M"
"13498","Mauritius","Ethiopia",55287,"M"
"13499","Mauritius","Eritrea",8844,"M"
"13500","Mauritius","Estonia",521348,"M"
"13501","Mauritius","Faroe Isds",28625,"M"
"13502","Mauritius","Falkland Isds (Malvinas)",165241,"M"
"13503","Mauritius","Fiji",82930,"M"
"13504","Mauritius","Finland",4457555,"M"
"13505","Mauritius","France",398213182,"M"
"13506","Mauritius","French Polynesia",43080,"M"
"13507","Mauritius","Gabon",260190,"M"
"13508","Mauritius","Georgia",27093,"M"
"13509","Mauritius","Gambia",594,"M"
"13510","Mauritius","State of Palestine",108197,"M"
"13511","Mauritius","Germany",226889938,"M"
"13512","Mauritius","Ghana",23144,"M"
"13513","Mauritius","Greece",7733105,"M"
"13514","Mauritius","Grenada",90,"M"
"13515","Mauritius","Guatemala",63074,"M"
"13516","Mauritius","Guinea",56536,"M"
"13517","Mauritius","Guyana",1958765,"M"
"13518","Mauritius","Haiti",3060,"M"
"13519","Mauritius","Holy See (Vatican City State)",788,"M"
"13520","Mauritius","Honduras",9902,"M"
"13521","Mauritius","China, Hong Kong SAR",16766764,"M"
"13522","Mauritius","Hungary",10520508,"M"
"13523","Mauritius","Iceland",58640,"M"
"13524","Mauritius","Indonesia",87889837,"M"
"13525","Mauritius","Iran",429832,"M"
"13526","Mauritius","Iraq",649,"M"
"13527","Mauritius","Ireland",17042581,"M"
"13528","Mauritius","Israel",4515022,"M"
"13529","Mauritius","Italy",137491173,"M"
"13530","Mauritius","Cote d'Ivoire",1155755,"M"
"13531","Mauritius","Jamaica",33157,"M"
"13532","Mauritius","Japan",219958562,"M"
"13533","Mauritius","Kazakhstan",1259,"M"
"13534","Mauritius","Jordan",472001,"M"
"13535","Mauritius","Kenya",43397308,"M"
"13536","Mauritius","Rep. of Korea",59737882,"M"
"13537","Mauritius","Kuwait",1909398,"M"
"13538","Mauritius","Lao People's Dem. Rep.",381781,"M"
"13539","Mauritius","Lebanon",1035643,"M"
"13540","Mauritius","Lesotho",89961,"M"
"13541","Mauritius","Latvia",1882472,"M"
"13542","Mauritius","Liberia",275241,"M"
"13543","Mauritius","Lithuania",11903147,"M"
"13544","Mauritius","Luxembourg",766286,"M"
"13545","Mauritius","China, Macao SAR",30077,"M"
"13546","Mauritius","Madagascar",31795083,"M"
"13547","Mauritius","Malawi",18139,"M"
"13548","Mauritius","Malaysia",129572959,"M"
"13549","Mauritius","Maldives",15417975,"M"
"13550","Mauritius","Mali",1037852,"M"
"13551","Mauritius","Malta",852554,"M"
"13552","Mauritius","Mauritania",2583,"M"
"13553","Mauritius","Mexico",9152032,"M"
"13554","Mauritius","Other Asia, nes",52836242,"M"
"13555","Mauritius","Mongolia",13397,"M"
"13556","Mauritius","Rep. of Moldova",144770,"M"
"13557","Mauritius","Morocco",7022131,"M"
"13558","Mauritius","Mozambique",6302593,"M"
"13559","Mauritius","Oman",50463222,"M"
"13560","Mauritius","Namibia",1055816,"M"
"13561","Mauritius","Nauru",2110,"M"
"13562","Mauritius","Nepal",285249,"M"
"13563","Mauritius","Netherlands",82983101,"M"
"13564","Mauritius","Curacao",14437,"M"
"13565","Mauritius","Aruba",1986,"M"
"13566","Mauritius","New Caledonia",546,"M"
"13567","Mauritius","New Zealand",72506511,"M"
"13568","Mauritius","Nicaragua",32430,"M"
"13569","Mauritius","Niger",200823,"M"
"13570","Mauritius","Nigeria",76985,"M"
"13571","Mauritius","Other Europe, nes",37584777,"M"
"13572","Mauritius","Norway",5878015,"M"
"13573","Mauritius","Marshall Isds",63746,"M"
"13574","Mauritius","Pakistan",48074832,"M"
"13575","Mauritius","Panama",218516,"M"
"13576","Mauritius","Papua New Guinea",4505,"M"
"13577","Mauritius","Paraguay",17591026,"M"
"13578","Mauritius","Peru",604835,"M"
"13579","Mauritius","Philippines",3915474,"M"
"13580","Mauritius","Poland",30991387,"M"
"13581","Mauritius","Portugal",19845644,"M"
"13582","Mauritius","Guinea-Bissau",5096,"M"
"13583","Mauritius","Qatar",1500481,"M"
"13584","Mauritius","Romania",4081335,"M"
"13585","Mauritius","Russian Federation",1097812,"M"
"13586","Mauritius","Rwanda",29719,"M"
"13587","Mauritius","Saint Helena",1249,"M"
"13588","Mauritius","Saint Kitts and Nevis",312,"M"
"13589","Mauritius","San Marino",10963,"M"
"13590","Mauritius","Sao Tome and Principe",8930,"M"
"13591","Mauritius","Saudi Arabia",53944386,"M"
"13592","Mauritius","Senegal",22587,"M"
"13593","Mauritius","Serbia",2445180,"M"
"13594","Mauritius","Seychelles",63835626,"M"
"13595","Mauritius","Sierra Leone",103902,"M"
"13596","Mauritius","India",740776961,"M"
"13597","Mauritius","Singapore",39023425,"M"
"13598","Mauritius","Slovakia",17355187,"M"
"13599","Mauritius","Viet Nam",101741142,"M"
"13600","Mauritius","Slovenia",2094168,"M"
"13601","Mauritius","South Africa",490582170,"M"
"13602","Mauritius","Zimbabwe",6899892,"M"
"13603","Mauritius","Spain",161560688,"M"
"13604","Mauritius","Suriname",157471,"M"
"13605","Mauritius","Eswatini",7167076,"M"
"13606","Mauritius","Sweden",10370980,"M"
"13607","Mauritius","Switzerland",51134241,"M"
"13608","Mauritius","Syria",883,"M"
"13609","Mauritius","Tajikistan",5133,"M"
"13610","Mauritius","Thailand",108099998,"M"
"13611","Mauritius","Togo",112,"M"
"13612","Mauritius","Tokelau",117689,"M"
"13613","Mauritius","Trinidad and Tobago",15134,"M"
"13614","Mauritius","United Arab Emirates",794399444,"M"
"13615","Mauritius","Tunisia",7817673,"M"
"13616","Mauritius","Turkiye",94899178,"M"
"13617","Mauritius","Turkmenistan",100138,"M"
"13618","Mauritius","Turks and Caicos Isds",19079,"M"
"13619","Mauritius","Uganda",627517,"M"
"13620","Mauritius","Ukraine",4501514,"M"
"13621","Mauritius","North Macedonia",273995,"M"
"13622","Mauritius","Egypt",53698642,"M"
"13623","Mauritius","United Kingdom",126796176,"M"
"13624","Mauritius","United Rep. of Tanzania",12195957,"M"
"13625","Mauritius","USA",92052094,"M"
"13626","Mauritius","Burkina Faso",902857,"M"
"13627","Mauritius","Uruguay",6002051,"M"
"13628","Mauritius","Uzbekistan",4954,"M"
"13629","Mauritius","Venezuela",5728,"M"
"13630","Mauritius","Zambia",1496187,"M"
"13631","Mexico","Afghanistan",7679961,"M"
"13632","Mexico","Albania",5988832,"M"
"13633","Mexico","Algeria",12459001,"M"
"13634","Mexico","Andorra",274784,"M"
"13635","Mexico","Angola",2085,"M"
"13636","Mexico","Antigua and Barbuda",1523889,"M"
"13637","Mexico","Azerbaijan",187660,"M"
"13638","Mexico","Argentina",1044483254,"M"
"13639","Mexico","Australia",673468116,"M"
"13640","Mexico","Austria",2479802330,"M"
"13641","Mexico","Bahamas",3382,"M"
"13642","Mexico","Bahrain",283738444,"M"
"13643","Mexico","Bangladesh",715740714,"M"
"13644","Mexico","Armenia",587809,"M"
"13645","Mexico","Barbados",57921,"M"
"13646","Mexico","Belgium",1648859177,"M"
"13647","Mexico","Bermuda",786,"M"
"13648","Mexico","Bhutan",1373,"M"
"13649","Mexico","Bolivia (Plurinational State of)",66107364,"M"
